step,timestamp,person,appliance,state
424,07:04:00,Isabella Rodriguez,bathroom sink,False
424,07:04:00,Isabella Rodriguez,shower,False
424,07:04:00,Isabella Rodriguez,refrigerator,False
424,07:04:00,Isabella Rodriguez,toaster,False
424,07:04:00,Isabella Rodriguez,cooking area,False
424,07:04:00,Isabella Rodriguez,guitar,False
424,07:04:00,Isabella Rodriguez,microphone,False
424,07:04:00,Isabella Rodriguez,piano,False
424,07:04:00,Isabella Rodriguez,game console,False
424,07:04:00,Isabella Rodriguez,computer desk,False
424,07:04:00,Isabella Rodriguez,computer,False
424,07:04:00,Isabella Rodriguez,tv,False
424,07:04:00,Isabella Rodriguez,light,False
424,07:04:00,Jennifer Moore,bathroom sink,False
424,07:04:00,Jennifer Moore,shower,False
424,07:04:00,Jennifer Moore,refrigerator,False
424,07:04:00,Jennifer Moore,toaster,False
424,07:04:00,Jennifer Moore,cooking area,False
424,07:04:00,Jennifer Moore,guitar,False
424,07:04:00,Jennifer Moore,microphone,False
424,07:04:00,Jennifer Moore,piano,False
424,07:04:00,Jennifer Moore,game console,False
424,07:04:00,Jennifer Moore,computer desk,False
424,07:04:00,Jennifer Moore,computer,False
424,07:04:00,Jennifer Moore,tv,False
424,07:04:00,Jennifer Moore,light,False
424,07:04:00,Yuriko Yamamoto,bathroom sink,False
424,07:04:00,Yuriko Yamamoto,shower,False
424,07:04:00,Yuriko Yamamoto,refrigerator,False
424,07:04:00,Yuriko Yamamoto,toaster,False
424,07:04:00,Yuriko Yamamoto,cooking area,False
424,07:04:00,Yuriko Yamamoto,guitar,False
424,07:04:00,Yuriko Yamamoto,microphone,False
424,07:04:00,Yuriko Yamamoto,piano,False
424,07:04:00,Yuriko Yamamoto,game console,False
424,07:04:00,Yuriko Yamamoto,computer desk,False
424,07:04:00,Yuriko Yamamoto,computer,False
424,07:04:00,Yuriko Yamamoto,tv,False
424,07:04:00,Yuriko Yamamoto,light,False
424,07:04:00,Giorgio Rossi,bathroom sink,False
424,07:04:00,Giorgio Rossi,shower,True
424,07:04:00,Giorgio Rossi,refrigerator,False
424,07:04:00,Giorgio Rossi,toaster,False
424,07:04:00,Giorgio Rossi,cooking area,False
424,07:04:00,Giorgio Rossi,guitar,False
424,07:04:00,Giorgio Rossi,microphone,False
424,07:04:00,Giorgio Rossi,piano,False
424,07:04:00,Giorgio Rossi,game console,False
424,07:04:00,Giorgio Rossi,computer desk,False
424,07:04:00,Giorgio Rossi,computer,False
424,07:04:00,Giorgio Rossi,tv,False
424,07:04:00,Giorgio Rossi,light,False
424,07:04:00,Francisco Lopez,bathroom sink,False
424,07:04:00,Francisco Lopez,shower,True
424,07:04:00,Francisco Lopez,refrigerator,False
424,07:04:00,Francisco Lopez,toaster,False
424,07:04:00,Francisco Lopez,cooking area,False
424,07:04:00,Francisco Lopez,guitar,False
424,07:04:00,Francisco Lopez,microphone,False
424,07:04:00,Francisco Lopez,piano,False
424,07:04:00,Francisco Lopez,game console,False
424,07:04:00,Francisco Lopez,computer desk,False
424,07:04:00,Francisco Lopez,computer,False
424,07:04:00,Francisco Lopez,tv,False
424,07:04:00,Francisco Lopez,light,False
424,07:04:00,Mei Lin,bathroom sink,False
424,07:04:00,Mei Lin,shower,False
424,07:04:00,Mei Lin,refrigerator,False
424,07:04:00,Mei Lin,toaster,False
424,07:04:00,Mei Lin,cooking area,False
424,07:04:00,Mei Lin,guitar,False
424,07:04:00,Mei Lin,microphone,False
424,07:04:00,Mei Lin,piano,False
424,07:04:00,Mei Lin,game console,False
424,07:04:00,Mei Lin,computer desk,False
424,07:04:00,Mei Lin,computer,False
424,07:04:00,Mei Lin,tv,False
424,07:04:00,Mei Lin,light,False
424,07:04:00,Arthur Burton,bathroom sink,False
424,07:04:00,Arthur Burton,shower,False
424,07:04:00,Arthur Burton,refrigerator,False
424,07:04:00,Arthur Burton,toaster,False
424,07:04:00,Arthur Burton,cooking area,False
424,07:04:00,Arthur Burton,guitar,False
424,07:04:00,Arthur Burton,microphone,False
424,07:04:00,Arthur Burton,piano,False
424,07:04:00,Arthur Burton,game console,False
424,07:04:00,Arthur Burton,computer desk,False
424,07:04:00,Arthur Burton,computer,False
424,07:04:00,Arthur Burton,tv,False
424,07:04:00,Arthur Burton,light,False
424,07:04:00,Eddy Lin,bathroom sink,True
424,07:04:00,Eddy Lin,shower,True
424,07:04:00,Eddy Lin,refrigerator,False
424,07:04:00,Eddy Lin,toaster,False
424,07:04:00,Eddy Lin,cooking area,False
424,07:04:00,Eddy Lin,guitar,False
424,07:04:00,Eddy Lin,microphone,False
424,07:04:00,Eddy Lin,piano,False
424,07:04:00,Eddy Lin,game console,False
424,07:04:00,Eddy Lin,computer desk,False
424,07:04:00,Eddy Lin,computer,False
424,07:04:00,Eddy Lin,tv,False
424,07:04:00,Eddy Lin,light,False
424,07:04:00,Carlos Gomez,bathroom sink,False
424,07:04:00,Carlos Gomez,shower,False
424,07:04:00,Carlos Gomez,refrigerator,False
424,07:04:00,Carlos Gomez,toaster,False
424,07:04:00,Carlos Gomez,cooking area,False
424,07:04:00,Carlos Gomez,guitar,False
424,07:04:00,Carlos Gomez,microphone,False
424,07:04:00,Carlos Gomez,piano,False
424,07:04:00,Carlos Gomez,game console,False
424,07:04:00,Carlos Gomez,computer desk,False
424,07:04:00,Carlos Gomez,computer,False
424,07:04:00,Carlos Gomez,tv,False
424,07:04:00,Carlos Gomez,light,False
424,07:04:00,Latoya Williams,bathroom sink,False
424,07:04:00,Latoya Williams,shower,False
424,07:04:00,Latoya Williams,refrigerator,False
424,07:04:00,Latoya Williams,toaster,False
424,07:04:00,Latoya Williams,cooking area,False
424,07:04:00,Latoya Williams,guitar,False
424,07:04:00,Latoya Williams,microphone,False
424,07:04:00,Latoya Williams,piano,False
424,07:04:00,Latoya Williams,game console,False
424,07:04:00,Latoya Williams,computer desk,False
424,07:04:00,Latoya Williams,computer,False
424,07:04:00,Latoya Williams,tv,False
424,07:04:00,Latoya Williams,light,False
424,07:04:00,John Lin,bathroom sink,False
424,07:04:00,John Lin,shower,False
424,07:04:00,John Lin,refrigerator,True
424,07:04:00,John Lin,toaster,False
424,07:04:00,John Lin,cooking area,False
424,07:04:00,John Lin,guitar,False
424,07:04:00,John Lin,microphone,False
424,07:04:00,John Lin,piano,False
424,07:04:00,John Lin,game console,False
424,07:04:00,John Lin,computer desk,False
424,07:04:00,John Lin,computer,False
424,07:04:00,John Lin,tv,False
424,07:04:00,John Lin,light,False
424,07:04:00,Wolfgang Schulz,bathroom sink,False
424,07:04:00,Wolfgang Schulz,shower,False
424,07:04:00,Wolfgang Schulz,refrigerator,False
424,07:04:00,Wolfgang Schulz,toaster,False
424,07:04:00,Wolfgang Schulz,cooking area,False
424,07:04:00,Wolfgang Schulz,guitar,False
424,07:04:00,Wolfgang Schulz,microphone,False
424,07:04:00,Wolfgang Schulz,piano,False
424,07:04:00,Wolfgang Schulz,game console,False
424,07:04:00,Wolfgang Schulz,computer desk,False
424,07:04:00,Wolfgang Schulz,computer,False
424,07:04:00,Wolfgang Schulz,tv,False
424,07:04:00,Wolfgang Schulz,light,False
425,07:05:00,Tom Moreno,bathroom sink,False
425,07:05:00,Tom Moreno,shower,False
425,07:05:00,Tom Moreno,refrigerator,False
425,07:05:00,Tom Moreno,toaster,False
425,07:05:00,Tom Moreno,cooking area,False
425,07:05:00,Tom Moreno,guitar,False
425,07:05:00,Tom Moreno,microphone,False
425,07:05:00,Tom Moreno,piano,False
425,07:05:00,Tom Moreno,game console,False
425,07:05:00,Tom Moreno,computer desk,False
425,07:05:00,Tom Moreno,computer,False
425,07:05:00,Tom Moreno,tv,False
425,07:05:00,Tom Moreno,light,False
425,07:05:00,Carmen Ortiz,bathroom sink,True
425,07:05:00,Carmen Ortiz,shower,False
425,07:05:00,Carmen Ortiz,refrigerator,False
425,07:05:00,Carmen Ortiz,toaster,False
425,07:05:00,Carmen Ortiz,cooking area,False
425,07:05:00,Carmen Ortiz,guitar,False
425,07:05:00,Carmen Ortiz,microphone,False
425,07:05:00,Carmen Ortiz,piano,False
425,07:05:00,Carmen Ortiz,game console,False
425,07:05:00,Carmen Ortiz,computer desk,False
425,07:05:00,Carmen Ortiz,computer,False
425,07:05:00,Carmen Ortiz,tv,False
425,07:05:00,Carmen Ortiz,light,False
425,07:05:00,Isabella Rodriguez,bathroom sink,False
425,07:05:00,Isabella Rodriguez,shower,False
425,07:05:00,Isabella Rodriguez,refrigerator,False
425,07:05:00,Isabella Rodriguez,toaster,False
425,07:05:00,Isabella Rodriguez,cooking area,False
425,07:05:00,Isabella Rodriguez,guitar,False
425,07:05:00,Isabella Rodriguez,microphone,False
425,07:05:00,Isabella Rodriguez,piano,False
425,07:05:00,Isabella Rodriguez,game console,False
425,07:05:00,Isabella Rodriguez,computer desk,False
425,07:05:00,Isabella Rodriguez,computer,False
425,07:05:00,Isabella Rodriguez,tv,False
425,07:05:00,Isabella Rodriguez,light,False
425,07:05:00,Jennifer Moore,bathroom sink,False
425,07:05:00,Jennifer Moore,shower,False
425,07:05:00,Jennifer Moore,refrigerator,False
425,07:05:00,Jennifer Moore,toaster,False
425,07:05:00,Jennifer Moore,cooking area,False
425,07:05:00,Jennifer Moore,guitar,False
425,07:05:00,Jennifer Moore,microphone,False
425,07:05:00,Jennifer Moore,piano,True
425,07:05:00,Jennifer Moore,game console,False
425,07:05:00,Jennifer Moore,computer desk,False
425,07:05:00,Jennifer Moore,computer,False
425,07:05:00,Jennifer Moore,tv,False
425,07:05:00,Jennifer Moore,light,False
425,07:05:00,Yuriko Yamamoto,bathroom sink,False
425,07:05:00,Yuriko Yamamoto,shower,False
425,07:05:00,Yuriko Yamamoto,refrigerator,False
425,07:05:00,Yuriko Yamamoto,toaster,False
425,07:05:00,Yuriko Yamamoto,cooking area,False
425,07:05:00,Yuriko Yamamoto,guitar,False
425,07:05:00,Yuriko Yamamoto,microphone,False
425,07:05:00,Yuriko Yamamoto,piano,False
425,07:05:00,Yuriko Yamamoto,game console,False
425,07:05:00,Yuriko Yamamoto,computer desk,False
425,07:05:00,Yuriko Yamamoto,computer,False
425,07:05:00,Yuriko Yamamoto,tv,False
425,07:05:00,Yuriko Yamamoto,light,False
425,07:05:00,Giorgio Rossi,bathroom sink,False
425,07:05:00,Giorgio Rossi,shower,True
425,07:05:00,Giorgio Rossi,refrigerator,False
425,07:05:00,Giorgio Rossi,toaster,False
425,07:05:00,Giorgio Rossi,cooking area,False
425,07:05:00,Giorgio Rossi,guitar,False
425,07:05:00,Giorgio Rossi,microphone,False
425,07:05:00,Giorgio Rossi,piano,False
425,07:05:00,Giorgio Rossi,game console,False
425,07:05:00,Giorgio Rossi,computer desk,False
425,07:05:00,Giorgio Rossi,computer,False
425,07:05:00,Giorgio Rossi,tv,False
425,07:05:00,Giorgio Rossi,light,False
425,07:05:00,Tamara Taylor,bathroom sink,False
425,07:05:00,Tamara Taylor,shower,False
425,07:05:00,Tamara Taylor,refrigerator,False
425,07:05:00,Tamara Taylor,toaster,False
425,07:05:00,Tamara Taylor,cooking area,False
425,07:05:00,Tamara Taylor,guitar,False
425,07:05:00,Tamara Taylor,microphone,False
425,07:05:00,Tamara Taylor,piano,False
425,07:05:00,Tamara Taylor,game console,False
425,07:05:00,Tamara Taylor,computer desk,False
425,07:05:00,Tamara Taylor,computer,False
425,07:05:00,Tamara Taylor,tv,False
425,07:05:00,Tamara Taylor,light,False
425,07:05:00,Francisco Lopez,bathroom sink,False
425,07:05:00,Francisco Lopez,shower,True
425,07:05:00,Francisco Lopez,refrigerator,False
425,07:05:00,Francisco Lopez,toaster,False
425,07:05:00,Francisco Lopez,cooking area,False
425,07:05:00,Francisco Lopez,guitar,False
425,07:05:00,Francisco Lopez,microphone,False
425,07:05:00,Francisco Lopez,piano,False
425,07:05:00,Francisco Lopez,game console,False
425,07:05:00,Francisco Lopez,computer desk,False
425,07:05:00,Francisco Lopez,computer,False
425,07:05:00,Francisco Lopez,tv,False
425,07:05:00,Francisco Lopez,light,False
425,07:05:00,Mei Lin,bathroom sink,False
425,07:05:00,Mei Lin,shower,False
425,07:05:00,Mei Lin,refrigerator,False
425,07:05:00,Mei Lin,toaster,False
425,07:05:00,Mei Lin,cooking area,False
425,07:05:00,Mei Lin,guitar,False
425,07:05:00,Mei Lin,microphone,False
425,07:05:00,Mei Lin,piano,False
425,07:05:00,Mei Lin,game console,False
425,07:05:00,Mei Lin,computer desk,False
425,07:05:00,Mei Lin,computer,False
425,07:05:00,Mei Lin,tv,False
425,07:05:00,Mei Lin,light,False
425,07:05:00,Arthur Burton,bathroom sink,False
425,07:05:00,Arthur Burton,shower,False
425,07:05:00,Arthur Burton,refrigerator,False
425,07:05:00,Arthur Burton,toaster,False
425,07:05:00,Arthur Burton,cooking area,False
425,07:05:00,Arthur Burton,guitar,False
425,07:05:00,Arthur Burton,microphone,False
425,07:05:00,Arthur Burton,piano,False
425,07:05:00,Arthur Burton,game console,False
425,07:05:00,Arthur Burton,computer desk,False
425,07:05:00,Arthur Burton,computer,False
425,07:05:00,Arthur Burton,tv,False
425,07:05:00,Arthur Burton,light,False
425,07:05:00,Eddy Lin,bathroom sink,True
425,07:05:00,Eddy Lin,shower,True
425,07:05:00,Eddy Lin,refrigerator,False
425,07:05:00,Eddy Lin,toaster,False
425,07:05:00,Eddy Lin,cooking area,False
425,07:05:00,Eddy Lin,guitar,False
425,07:05:00,Eddy Lin,microphone,False
425,07:05:00,Eddy Lin,piano,False
425,07:05:00,Eddy Lin,game console,False
425,07:05:00,Eddy Lin,computer desk,False
425,07:05:00,Eddy Lin,computer,False
425,07:05:00,Eddy Lin,tv,False
425,07:05:00,Eddy Lin,light,False
425,07:05:00,Jane Moreno,bathroom sink,False
425,07:05:00,Jane Moreno,shower,False
425,07:05:00,Jane Moreno,refrigerator,False
425,07:05:00,Jane Moreno,toaster,False
425,07:05:00,Jane Moreno,cooking area,False
425,07:05:00,Jane Moreno,guitar,False
425,07:05:00,Jane Moreno,microphone,False
425,07:05:00,Jane Moreno,piano,False
425,07:05:00,Jane Moreno,game console,False
425,07:05:00,Jane Moreno,computer desk,False
425,07:05:00,Jane Moreno,computer,False
425,07:05:00,Jane Moreno,tv,False
425,07:05:00,Jane Moreno,light,False
425,07:05:00,Carlos Gomez,bathroom sink,False
425,07:05:00,Carlos Gomez,shower,False
425,07:05:00,Carlos Gomez,refrigerator,False
425,07:05:00,Carlos Gomez,toaster,False
425,07:05:00,Carlos Gomez,cooking area,False
425,07:05:00,Carlos Gomez,guitar,False
425,07:05:00,Carlos Gomez,microphone,False
425,07:05:00,Carlos Gomez,piano,False
425,07:05:00,Carlos Gomez,game console,False
425,07:05:00,Carlos Gomez,computer desk,False
425,07:05:00,Carlos Gomez,computer,False
425,07:05:00,Carlos Gomez,tv,False
425,07:05:00,Carlos Gomez,light,False
425,07:05:00,Latoya Williams,bathroom sink,False
425,07:05:00,Latoya Williams,shower,False
425,07:05:00,Latoya Williams,refrigerator,False
425,07:05:00,Latoya Williams,toaster,False
425,07:05:00,Latoya Williams,cooking area,False
425,07:05:00,Latoya Williams,guitar,False
425,07:05:00,Latoya Williams,microphone,False
425,07:05:00,Latoya Williams,piano,False
425,07:05:00,Latoya Williams,game console,False
425,07:05:00,Latoya Williams,computer desk,False
425,07:05:00,Latoya Williams,computer,False
425,07:05:00,Latoya Williams,tv,False
425,07:05:00,Latoya Williams,light,False
425,07:05:00,John Lin,bathroom sink,False
425,07:05:00,John Lin,shower,False
425,07:05:00,John Lin,refrigerator,False
425,07:05:00,John Lin,toaster,False
425,07:05:00,John Lin,cooking area,False
425,07:05:00,John Lin,guitar,False
425,07:05:00,John Lin,microphone,False
425,07:05:00,John Lin,piano,False
425,07:05:00,John Lin,game console,False
425,07:05:00,John Lin,computer desk,False
425,07:05:00,John Lin,computer,False
425,07:05:00,John Lin,tv,False
425,07:05:00,John Lin,light,False
425,07:05:00,Wolfgang Schulz,bathroom sink,False
425,07:05:00,Wolfgang Schulz,shower,False
425,07:05:00,Wolfgang Schulz,refrigerator,False
425,07:05:00,Wolfgang Schulz,toaster,False
425,07:05:00,Wolfgang Schulz,cooking area,False
425,07:05:00,Wolfgang Schulz,guitar,False
425,07:05:00,Wolfgang Schulz,microphone,False
425,07:05:00,Wolfgang Schulz,piano,False
425,07:05:00,Wolfgang Schulz,game console,False
425,07:05:00,Wolfgang Schulz,computer desk,False
425,07:05:00,Wolfgang Schulz,computer,False
425,07:05:00,Wolfgang Schulz,tv,False
425,07:05:00,Wolfgang Schulz,light,False
426,07:06:00,Tom Moreno,bathroom sink,False
426,07:06:00,Tom Moreno,shower,False
426,07:06:00,Tom Moreno,refrigerator,False
426,07:06:00,Tom Moreno,toaster,False
426,07:06:00,Tom Moreno,cooking area,False
426,07:06:00,Tom Moreno,guitar,False
426,07:06:00,Tom Moreno,microphone,False
426,07:06:00,Tom Moreno,piano,False
426,07:06:00,Tom Moreno,game console,False
426,07:06:00,Tom Moreno,computer desk,False
426,07:06:00,Tom Moreno,computer,False
426,07:06:00,Tom Moreno,tv,False
426,07:06:00,Tom Moreno,light,False
426,07:06:00,Carmen Ortiz,bathroom sink,False
426,07:06:00,Carmen Ortiz,shower,False
426,07:06:00,Carmen Ortiz,refrigerator,False
426,07:06:00,Carmen Ortiz,toaster,False
426,07:06:00,Carmen Ortiz,cooking area,True
426,07:06:00,Carmen Ortiz,guitar,False
426,07:06:00,Carmen Ortiz,microphone,False
426,07:06:00,Carmen Ortiz,piano,False
426,07:06:00,Carmen Ortiz,game console,False
426,07:06:00,Carmen Ortiz,computer desk,False
426,07:06:00,Carmen Ortiz,computer,False
426,07:06:00,Carmen Ortiz,tv,False
426,07:06:00,Carmen Ortiz,light,False
426,07:06:00,Isabella Rodriguez,bathroom sink,False
426,07:06:00,Isabella Rodriguez,shower,False
426,07:06:00,Isabella Rodriguez,refrigerator,False
426,07:06:00,Isabella Rodriguez,toaster,False
426,07:06:00,Isabella Rodriguez,cooking area,False
426,07:06:00,Isabella Rodriguez,guitar,False
426,07:06:00,Isabella Rodriguez,microphone,False
426,07:06:00,Isabella Rodriguez,piano,False
426,07:06:00,Isabella Rodriguez,game console,False
426,07:06:00,Isabella Rodriguez,computer desk,False
426,07:06:00,Isabella Rodriguez,computer,False
426,07:06:00,Isabella Rodriguez,tv,False
426,07:06:00,Isabella Rodriguez,light,False
426,07:06:00,Jennifer Moore,bathroom sink,False
426,07:06:00,Jennifer Moore,shower,False
426,07:06:00,Jennifer Moore,refrigerator,False
426,07:06:00,Jennifer Moore,toaster,False
426,07:06:00,Jennifer Moore,cooking area,False
426,07:06:00,Jennifer Moore,guitar,False
426,07:06:00,Jennifer Moore,microphone,False
426,07:06:00,Jennifer Moore,piano,True
426,07:06:00,Jennifer Moore,game console,False
426,07:06:00,Jennifer Moore,computer desk,False
426,07:06:00,Jennifer Moore,computer,False
426,07:06:00,Jennifer Moore,tv,False
426,07:06:00,Jennifer Moore,light,False
426,07:06:00,Yuriko Yamamoto,bathroom sink,False
426,07:06:00,Yuriko Yamamoto,shower,False
426,07:06:00,Yuriko Yamamoto,refrigerator,False
426,07:06:00,Yuriko Yamamoto,toaster,False
426,07:06:00,Yuriko Yamamoto,cooking area,False
426,07:06:00,Yuriko Yamamoto,guitar,False
426,07:06:00,Yuriko Yamamoto,microphone,False
426,07:06:00,Yuriko Yamamoto,piano,False
426,07:06:00,Yuriko Yamamoto,game console,False
426,07:06:00,Yuriko Yamamoto,computer desk,False
426,07:06:00,Yuriko Yamamoto,computer,False
426,07:06:00,Yuriko Yamamoto,tv,False
426,07:06:00,Yuriko Yamamoto,light,False
426,07:06:00,Giorgio Rossi,bathroom sink,False
426,07:06:00,Giorgio Rossi,shower,True
426,07:06:00,Giorgio Rossi,refrigerator,False
426,07:06:00,Giorgio Rossi,toaster,False
426,07:06:00,Giorgio Rossi,cooking area,False
426,07:06:00,Giorgio Rossi,guitar,False
426,07:06:00,Giorgio Rossi,microphone,False
426,07:06:00,Giorgio Rossi,piano,False
426,07:06:00,Giorgio Rossi,game console,False
426,07:06:00,Giorgio Rossi,computer desk,False
426,07:06:00,Giorgio Rossi,computer,False
426,07:06:00,Giorgio Rossi,tv,False
426,07:06:00,Giorgio Rossi,light,False
426,07:06:00,Tamara Taylor,bathroom sink,False
426,07:06:00,Tamara Taylor,shower,False
426,07:06:00,Tamara Taylor,refrigerator,False
426,07:06:00,Tamara Taylor,toaster,False
426,07:06:00,Tamara Taylor,cooking area,False
426,07:06:00,Tamara Taylor,guitar,False
426,07:06:00,Tamara Taylor,microphone,False
426,07:06:00,Tamara Taylor,piano,False
426,07:06:00,Tamara Taylor,game console,False
426,07:06:00,Tamara Taylor,computer desk,False
426,07:06:00,Tamara Taylor,computer,False
426,07:06:00,Tamara Taylor,tv,False
426,07:06:00,Tamara Taylor,light,False
426,07:06:00,Francisco Lopez,bathroom sink,False
426,07:06:00,Francisco Lopez,shower,True
426,07:06:00,Francisco Lopez,refrigerator,False
426,07:06:00,Francisco Lopez,toaster,False
426,07:06:00,Francisco Lopez,cooking area,False
426,07:06:00,Francisco Lopez,guitar,False
426,07:06:00,Francisco Lopez,microphone,False
426,07:06:00,Francisco Lopez,piano,False
426,07:06:00,Francisco Lopez,game console,False
426,07:06:00,Francisco Lopez,computer desk,False
426,07:06:00,Francisco Lopez,computer,False
426,07:06:00,Francisco Lopez,tv,False
426,07:06:00,Francisco Lopez,light,False
426,07:06:00,Mei Lin,bathroom sink,False
426,07:06:00,Mei Lin,shower,False
426,07:06:00,Mei Lin,refrigerator,False
426,07:06:00,Mei Lin,toaster,False
426,07:06:00,Mei Lin,cooking area,False
426,07:06:00,Mei Lin,guitar,False
426,07:06:00,Mei Lin,microphone,False
426,07:06:00,Mei Lin,piano,False
426,07:06:00,Mei Lin,game console,False
426,07:06:00,Mei Lin,computer desk,False
426,07:06:00,Mei Lin,computer,False
426,07:06:00,Mei Lin,tv,False
426,07:06:00,Mei Lin,light,False
426,07:06:00,Arthur Burton,bathroom sink,False
426,07:06:00,Arthur Burton,shower,False
426,07:06:00,Arthur Burton,refrigerator,False
426,07:06:00,Arthur Burton,toaster,False
426,07:06:00,Arthur Burton,cooking area,False
426,07:06:00,Arthur Burton,guitar,False
426,07:06:00,Arthur Burton,microphone,False
426,07:06:00,Arthur Burton,piano,False
426,07:06:00,Arthur Burton,game console,False
426,07:06:00,Arthur Burton,computer desk,False
426,07:06:00,Arthur Burton,computer,False
426,07:06:00,Arthur Burton,tv,False
426,07:06:00,Arthur Burton,light,False
426,07:06:00,Eddy Lin,bathroom sink,True
426,07:06:00,Eddy Lin,shower,True
426,07:06:00,Eddy Lin,refrigerator,False
426,07:06:00,Eddy Lin,toaster,False
426,07:06:00,Eddy Lin,cooking area,False
426,07:06:00,Eddy Lin,guitar,False
426,07:06:00,Eddy Lin,microphone,False
426,07:06:00,Eddy Lin,piano,False
426,07:06:00,Eddy Lin,game console,False
426,07:06:00,Eddy Lin,computer desk,False
426,07:06:00,Eddy Lin,computer,False
426,07:06:00,Eddy Lin,tv,False
426,07:06:00,Eddy Lin,light,False
426,07:06:00,Jane Moreno,bathroom sink,False
426,07:06:00,Jane Moreno,shower,False
426,07:06:00,Jane Moreno,refrigerator,False
426,07:06:00,Jane Moreno,toaster,False
426,07:06:00,Jane Moreno,cooking area,False
426,07:06:00,Jane Moreno,guitar,False
426,07:06:00,Jane Moreno,microphone,False
426,07:06:00,Jane Moreno,piano,False
426,07:06:00,Jane Moreno,game console,False
426,07:06:00,Jane Moreno,computer desk,False
426,07:06:00,Jane Moreno,computer,False
426,07:06:00,Jane Moreno,tv,False
426,07:06:00,Jane Moreno,light,False
426,07:06:00,Carlos Gomez,bathroom sink,False
426,07:06:00,Carlos Gomez,shower,True
426,07:06:00,Carlos Gomez,refrigerator,False
426,07:06:00,Carlos Gomez,toaster,False
426,07:06:00,Carlos Gomez,cooking area,False
426,07:06:00,Carlos Gomez,guitar,False
426,07:06:00,Carlos Gomez,microphone,False
426,07:06:00,Carlos Gomez,piano,False
426,07:06:00,Carlos Gomez,game console,False
426,07:06:00,Carlos Gomez,computer desk,False
426,07:06:00,Carlos Gomez,computer,False
426,07:06:00,Carlos Gomez,tv,False
426,07:06:00,Carlos Gomez,light,False
426,07:06:00,Latoya Williams,bathroom sink,False
426,07:06:00,Latoya Williams,shower,False
426,07:06:00,Latoya Williams,refrigerator,False
426,07:06:00,Latoya Williams,toaster,False
426,07:06:00,Latoya Williams,cooking area,False
426,07:06:00,Latoya Williams,guitar,False
426,07:06:00,Latoya Williams,microphone,False
426,07:06:00,Latoya Williams,piano,False
426,07:06:00,Latoya Williams,game console,False
426,07:06:00,Latoya Williams,computer desk,False
426,07:06:00,Latoya Williams,computer,False
426,07:06:00,Latoya Williams,tv,False
426,07:06:00,Latoya Williams,light,False
426,07:06:00,John Lin,bathroom sink,False
426,07:06:00,John Lin,shower,False
426,07:06:00,John Lin,refrigerator,False
426,07:06:00,John Lin,toaster,False
426,07:06:00,John Lin,cooking area,False
426,07:06:00,John Lin,guitar,False
426,07:06:00,John Lin,microphone,False
426,07:06:00,John Lin,piano,False
426,07:06:00,John Lin,game console,False
426,07:06:00,John Lin,computer desk,False
426,07:06:00,John Lin,computer,False
426,07:06:00,John Lin,tv,False
426,07:06:00,John Lin,light,False
426,07:06:00,Wolfgang Schulz,bathroom sink,False
426,07:06:00,Wolfgang Schulz,shower,False
426,07:06:00,Wolfgang Schulz,refrigerator,False
426,07:06:00,Wolfgang Schulz,toaster,False
426,07:06:00,Wolfgang Schulz,cooking area,False
426,07:06:00,Wolfgang Schulz,guitar,False
426,07:06:00,Wolfgang Schulz,microphone,False
426,07:06:00,Wolfgang Schulz,piano,False
426,07:06:00,Wolfgang Schulz,game console,False
426,07:06:00,Wolfgang Schulz,computer desk,False
426,07:06:00,Wolfgang Schulz,computer,False
426,07:06:00,Wolfgang Schulz,tv,False
426,07:06:00,Wolfgang Schulz,light,False
427,07:07:00,Tom Moreno,bathroom sink,False
427,07:07:00,Tom Moreno,shower,False
427,07:07:00,Tom Moreno,refrigerator,False
427,07:07:00,Tom Moreno,toaster,False
427,07:07:00,Tom Moreno,cooking area,False
427,07:07:00,Tom Moreno,guitar,False
427,07:07:00,Tom Moreno,microphone,False
427,07:07:00,Tom Moreno,piano,False
427,07:07:00,Tom Moreno,game console,False
427,07:07:00,Tom Moreno,computer desk,False
427,07:07:00,Tom Moreno,computer,False
427,07:07:00,Tom Moreno,tv,False
427,07:07:00,Tom Moreno,light,False
427,07:07:00,Carmen Ortiz,bathroom sink,False
427,07:07:00,Carmen Ortiz,shower,False
427,07:07:00,Carmen Ortiz,refrigerator,False
427,07:07:00,Carmen Ortiz,toaster,False
427,07:07:00,Carmen Ortiz,cooking area,True
427,07:07:00,Carmen Ortiz,guitar,False
427,07:07:00,Carmen Ortiz,microphone,False
427,07:07:00,Carmen Ortiz,piano,False
427,07:07:00,Carmen Ortiz,game console,False
427,07:07:00,Carmen Ortiz,computer desk,False
427,07:07:00,Carmen Ortiz,computer,False
427,07:07:00,Carmen Ortiz,tv,False
427,07:07:00,Carmen Ortiz,light,False
427,07:07:00,Jennifer Moore,bathroom sink,False
427,07:07:00,Jennifer Moore,shower,False
427,07:07:00,Jennifer Moore,refrigerator,False
427,07:07:00,Jennifer Moore,toaster,False
427,07:07:00,Jennifer Moore,cooking area,False
427,07:07:00,Jennifer Moore,guitar,False
427,07:07:00,Jennifer Moore,microphone,False
427,07:07:00,Jennifer Moore,piano,True
427,07:07:00,Jennifer Moore,game console,False
427,07:07:00,Jennifer Moore,computer desk,False
427,07:07:00,Jennifer Moore,computer,False
427,07:07:00,Jennifer Moore,tv,False
